album_type,total_tracks,external_urls,href,id,images,name,release_date,release_date_precision,type,uri,copyrights,external_ids,genres,label,popularity,artist_id
album,17,{'spotify': 'https://open.spotify.com/album/6AORtDjduMM3bupSWzbTSG'},https://api.spotify.com/v1/albums/6AORtDjduMM3bupSWzbTSG,6AORtDjduMM3bupSWzbTSG,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0290fd9741e1838115cd90b3b6', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485190fd9741e1838115cd90b3b6', 'height': 64, 'width': 64}]",evermore (deluxe version),2021-01-07,day,album,spotify:album:6AORtDjduMM3bupSWzbTSG,"[{'text': '© 2020 Taylor Swift', 'type': 'C'}, {'text': '℗ 2020 Taylor Swift', 'type': 'P'}]",{'upc': '00602435688718'},[],TS/Republic,80,06HL4z0CvFAxyc27GXpf02
album,15,{'spotify': 'https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq'},https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0233b8541201f1ef38941024be', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485133b8541201f1ef38941024be', 'height': 64, 'width': 64}]",evermore,2020-12-11,day,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,"[{'text': '© 2020 Taylor Swift', 'type': 'C'}, {'text': '℗ 2020 Taylor Swift', 'type': 'P'}]",{'upc': '00602435648569'},[],Taylor Swift,81,06HL4z0CvFAxyc27GXpf02
album,34,{'spotify': 'https://open.spotify.com/album/0PZ7lAru5FDFHuirTkWe9Z'},https://api.spotify.com/v1/albums/0PZ7lAru5FDFHuirTkWe9Z,0PZ7lAru5FDFHuirTkWe9Z,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02045514e3ed4e1767a7c3ece5', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851045514e3ed4e1767a7c3ece5', 'height': 64, 'width': 64}]",folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,day,album,spotify:album:0PZ7lAru5FDFHuirTkWe9Z,"[{'text': '© 2020 Taylor Swift', 'type': 'C'}, {'text': '℗ 2020 Taylor Swift', 'type': 'P'}]",{'upc': '00602435577708'},[],Taylor Swift,68,06HL4z0CvFAxyc27GXpf02
album,17,{'spotify': 'https://open.spotify.com/album/1pzvBxYgT6OVwJLtHkrdQK'},https://api.spotify.com/v1/albums/1pzvBxYgT6OVwJLtHkrdQK,1pzvBxYgT6OVwJLtHkrdQK,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c288028c2592f400dd0b9233', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c288028c2592f400dd0b9233', 'height': 64, 'width': 64}]",folklore (deluxe version),2020-08-18,day,album,spotify:album:1pzvBxYgT6OVwJLtHkrdQK,"[{'text': '© 2020 Taylor Swift', 'type': 'C'}, {'text': '℗ 2020 Taylor Swift', 'type': 'P'}]",{'upc': '00602435144993'},[],Taylor Swift,79,06HL4z0CvFAxyc27GXpf02
album,16,{'spotify': 'https://open.spotify.com/album/2fenSS68JI1h4Fo296JfGr'},https://api.spotify.com/v1/albums/2fenSS68JI1h4Fo296JfGr,2fenSS68JI1h4Fo296JfGr,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0295f754318336a07e85ec59bc', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485195f754318336a07e85ec59bc', 'height': 64, 'width': 64}]",folklore,2020-07-24,day,album,spotify:album:2fenSS68JI1h4Fo296JfGr,"[{'text': '© 2020 Taylor Swift', 'type': 'C'}, {'text': '℗ 2020 Taylor Swift', 'type': 'P'}]",{'upc': '00602435037943'},[],Taylor Swift,89,06HL4z0CvFAxyc27GXpf02
album,18,{'spotify': 'https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq'},https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e787cffec20aa2a396a61647', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e787cffec20aa2a396a61647', 'height': 64, 'width': 64}]",Lover,2019-08-23,day,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,"[{'text': '© 2019 Taylor Swift', 'type': 'C'}, {'text': '℗ 2019 Taylor Swift', 'type': 'P'}]",{'upc': '00602508009211'},[],Taylor Swift,92,06HL4z0CvFAxyc27GXpf02
album,15,{'spotify': 'https://open.spotify.com/album/6DEjYFkNZh67HP7R9PSZvv'},https://api.spotify.com/v1/albums/6DEjYFkNZh67HP7R9PSZvv,6DEjYFkNZh67HP7R9PSZvv,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02da5d5aeeabacacc1263c0f4b', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851da5d5aeeabacacc1263c0f4b', 'height': 64, 'width': 64}]",reputation,2017-11-10,day,album,spotify:album:6DEjYFkNZh67HP7R9PSZvv,"[{'text': '© 2017 Apollo A-1 LLC', 'type': 'C'}, {'text': '℗ 2017 Apollo A-1 LLC', 'type': 'P'}]",{'upc': '00843930033140'},[],"Big Machine Records, LLC",89,06HL4z0CvFAxyc27GXpf02
album,46,{'spotify': 'https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8'},https://api.spotify.com/v1/albums/1MPAXuTVL2Ej5x0JHiSPq8,1MPAXuTVL2Ej5x0JHiSPq8,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0263d77f99117b28af9f656918', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485163d77f99117b28af9f656918', 'height': 64, 'width': 64}]",reputation Stadium Tour Surprise Song Playlist,2017-11-09,day,album,spotify:album:1MPAXuTVL2Ej5x0JHiSPq8,"[{'text': '© 2018 Apollo A-1 LLC', 'type': 'C'}, {'text': '℗ 2018 Apollo A-1 LLC', 'type': 'P'}]",{'upc': '00843930039371'},[],"Big Machine Records, LLC",73,06HL4z0CvFAxyc27GXpf02
album,19,{'spotify': 'https://open.spotify.com/album/1yGbNOtRIgdIiGHOEBaZWf'},https://api.spotify.com/v1/albums/1yGbNOtRIgdIiGHOEBaZWf,1yGbNOtRIgdIiGHOEBaZWf,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0252b2a3824413eefe9e33817a', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485152b2a3824413eefe9e33817a', 'height': 64, 'width': 64}]",1989 (Deluxe),2014-01-01,day,album,spotify:album:1yGbNOtRIgdIiGHOEBaZWf,"[{'text': '© 2014 Apollo A-1 LLC', 'type': 'C'}, {'text': '℗ 2014 Apollo A-1 LLC', 'type': 'P'}]",{'upc': '00602547066893'},[],"Big Machine Records, LLC",81,06HL4z0CvFAxyc27GXpf02
album,13,{'spotify': 'https://open.spotify.com/album/5fy0X0JmZRZnVa2UEicIOl'},https://api.spotify.com/v1/albums/5fy0X0JmZRZnVa2UEicIOl,5fy0X0JmZRZnVa2UEicIOl,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b7e976d2b35c767f9012cb72', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b7e976d2b35c767f9012cb72', 'height': 64, 'width': 64}]",1989,2014-01-01,day,album,spotify:album:5fy0X0JmZRZnVa2UEicIOl,"[{'text': '© 2014 Apollo A-1 LLC', 'type': 'C'}, {'text': '℗ 2014 Apollo A-1 LLC', 'type': 'P'}]",{'upc': '00602547066886'},[],"Big Machine Records, LLC",73,06HL4z0CvFAxyc27GXpf02
album,22,{'spotify': 'https://open.spotify.com/album/4FftCsAcXXD1nFO9RFUNFO'},https://api.spotify.com/v1/albums/4FftCsAcXXD1nFO9RFUNFO,4FftCsAcXXD1nFO9RFUNFO,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027b1fc51ff3257b5286a1ecec', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517b1fc51ff3257b5286a1ecec', 'height': 64, 'width': 64}]",nadie sabe lo que va a pasar mañana,2023-10-13,day,album,spotify:album:4FftCsAcXXD1nFO9RFUNFO,"[{'text': '(C) 2023 Rimas Entertainment LLC', 'type': 'C'}, {'text': '(P) 2023 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '197190137897'},[],Rimas Entertainment LLC,88,4q3ewBCX7sLwd24euuV69X
album,23,{'spotify': 'https://open.spotify.com/album/3RQQmkQEvNCY4prGKE6oc5'},https://api.spotify.com/v1/albums/3RQQmkQEvNCY4prGKE6oc5,3RQQmkQEvNCY4prGKE6oc5,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485149d694203245f241a1bcaa72', 'height': 64, 'width': 64}]",Un Verano Sin Ti,2022-05-06,day,album,spotify:album:3RQQmkQEvNCY4prGKE6oc5,"[{'text': '(C) 2022 Rimas Entertainment', 'type': 'C'}, {'text': '(P) 2022 Rimas Entertainment', 'type': 'P'}]",{'upc': '196626945068'},[],Rimas Entertainment LLC,92,4q3ewBCX7sLwd24euuV69X
album,16,{'spotify': 'https://open.spotify.com/album/2d9BCZeAAhiZWPpbX9aPCW'},https://api.spotify.com/v1/albums/2d9BCZeAAhiZWPpbX9aPCW,2d9BCZeAAhiZWPpbX9aPCW,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02005ee342f4eef2cc6e8436ab', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851005ee342f4eef2cc6e8436ab', 'height': 64, 'width': 64}]",EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,day,album,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,"[{'text': '(C) 2020 Rimas Entertainment LLC', 'type': 'C'}, {'text': '(P) 2020 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '195497640560'},[],Rimas Entertainment LLC,83,4q3ewBCX7sLwd24euuV69X
album,10,{'spotify': 'https://open.spotify.com/album/4gvQO5mEuhbMSrLIuwXkmz'},https://api.spotify.com/v1/albums/4gvQO5mEuhbMSrLIuwXkmz,4gvQO5mEuhbMSrLIuwXkmz,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ae879683217d488c39600092', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ae879683217d488c39600092', 'height': 64, 'width': 64}]",LAS QUE NO IBAN A SALIR,2020-05-10,day,album,spotify:album:4gvQO5mEuhbMSrLIuwXkmz,"[{'text': '(C) 2020 Rimas Entertainment LLC.', 'type': 'C'}, {'text': '(P) 2020 Rimas Entertainment', 'type': 'P'}]",{'upc': '195081580067'},[],Rimas Entertainment LLC,69,4q3ewBCX7sLwd24euuV69X
album,20,{'spotify': 'https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1'},https://api.spotify.com/v1/albums/5lJqux7orBlA1QzyiBGti1,5lJqux7orBlA1QzyiBGti1,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02548f7ec52da7313de0c5e4a0', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851548f7ec52da7313de0c5e4a0', 'height': 64, 'width': 64}]",YHLQMDLG,2020-02-29,day,album,spotify:album:5lJqux7orBlA1QzyiBGti1,"[{'text': '(C) 2020 Rimas Entertainment LLC', 'type': 'C'}, {'text': '(P) 2020 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '195081078724'},[],Rimas Entertainment LLC,86,4q3ewBCX7sLwd24euuV69X
album,8,{'spotify': 'https://open.spotify.com/album/6ylFfzx32ICw4L1A7YWNLN'},https://api.spotify.com/v1/albums/6ylFfzx32ICw4L1A7YWNLN,6ylFfzx32ICw4L1A7YWNLN,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e024891d9b25d8919448388f3bb', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048514891d9b25d8919448388f3bb', 'height': 64, 'width': 64}]",OASIS,2019-06-28,day,album,spotify:album:6ylFfzx32ICw4L1A7YWNLN,"[{'text': '© 2019 UMG Recordings, Inc.', 'type': 'C'}, {'text': '℗ 2019 UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '00602508052514'},[],Universal Music Latino / Rimas,82,4q3ewBCX7sLwd24euuV69X
album,15,{'spotify': 'https://open.spotify.com/album/7CjJb2mikwAWA1V6kewFBF'},https://api.spotify.com/v1/albums/7CjJb2mikwAWA1V6kewFBF,7CjJb2mikwAWA1V6kewFBF,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273519266cd05491a5b5bc22d1e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02519266cd05491a5b5bc22d1e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851519266cd05491a5b5bc22d1e', 'height': 64, 'width': 64}]",X 100PRE,2018-12-23,day,album,spotify:album:7CjJb2mikwAWA1V6kewFBF,"[{'text': '(C) 2018 Rimas Entertainment LLC', 'type': 'C'}, {'text': '(P) 2018 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '193483317984'},[],Rimas Entertainment LLC,82,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/2HQzboxa5GyWpk2aiPP5i6'},https://api.spotify.com/v1/albums/2HQzboxa5GyWpk2aiPP5i6,2HQzboxa5GyWpk2aiPP5i6,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eb5efee120bead72cefb2f0d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eb5efee120bead72cefb2f0d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eb5efee120bead72cefb2f0d', 'height': 64, 'width': 64}]",Una Velita,2024-09-19,day,album,spotify:album:2HQzboxa5GyWpk2aiPP5i6,"[{'text': '(C) 2024 Rimas Entertainment LLC.', 'type': 'C'}, {'text': '(P) 2024 Rimas Entertainment LLC.', 'type': 'P'}]",{'upc': '198846339719'},[],Rimas Entertainment LLC.,72,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/3sRyLQf04m9vm40JNRFiCl'},https://api.spotify.com/v1/albums/3sRyLQf04m9vm40JNRFiCl,3sRyLQf04m9vm40JNRFiCl,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b41f34aa51be675c5cfd3d94', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b41f34aa51be675c5cfd3d94', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b41f34aa51be675c5cfd3d94', 'height': 64, 'width': 64}]",ADIVINO,2024-04-25,day,album,spotify:album:3sRyLQf04m9vm40JNRFiCl,"[{'text': '© 2024 One World International distributed by Warner Music Latina Inc.', 'type': 'C'}, {'text': '℗ 2024 One World International distributed by Warner Music Latina Inc.', 'type': 'P'}]",{'upc': '5021732285218'},[],WEA Latina,74,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/72GhGik5fsSeFkgpjsllVj'},https://api.spotify.com/v1/albums/72GhGik5fsSeFkgpjsllVj,72GhGik5fsSeFkgpjsllVj,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c1156c6f6dedd4b9bdf89428', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c1156c6f6dedd4b9bdf89428', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c1156c6f6dedd4b9bdf89428', 'height': 64, 'width': 64}]",UN PREVIEW,2023-09-25,day,album,spotify:album:72GhGik5fsSeFkgpjsllVj,"[{'text': '(C) 2023 Rimas Entertainment LLC.', 'type': 'C'}, {'text': '(P) 2023 Rimas Entertainment LLC.', 'type': 'P'}]",{'upc': '197189991868'},[],Rimas Entertainment LLC,61,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/10eNMeTimUzAKLhCOpIUlb'},https://api.spotify.com/v1/albums/10eNMeTimUzAKLhCOpIUlb,10eNMeTimUzAKLhCOpIUlb,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273893489768de0c42b4d217b82', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02893489768de0c42b4d217b82', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851893489768de0c42b4d217b82', 'height': 64, 'width': 64}]",K-POP,2023-07-21,day,album,spotify:album:10eNMeTimUzAKLhCOpIUlb,"[{'text': '(P) 2023 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '196871325424'},[],Cactus Jack/Epic,64,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/5gCcb5fsSb6w5K8SyJrgtB'},https://api.spotify.com/v1/albums/5gCcb5fsSb6w5K8SyJrgtB,5gCcb5fsSb6w5K8SyJrgtB,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ab5c9cd818ad6ed3e9b79cd1', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ab5c9cd818ad6ed3e9b79cd1', 'height': 64, 'width': 64}]",WHERE SHE GOES,2023-05-18,day,album,spotify:album:5gCcb5fsSb6w5K8SyJrgtB,"[{'text': '(C) 2023 Rimas Entertainment LLC', 'type': 'C'}, {'text': '(P) 2023 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '197188909819'},[],Rimas Entertainment LLC,69,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/7aGzSSUD8S6IhPCsZSiuMT'},https://api.spotify.com/v1/albums/7aGzSSUD8S6IhPCsZSiuMT,7aGzSSUD8S6IhPCsZSiuMT,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02716c0b0ad51594ff788b5f06', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851716c0b0ad51594ff788b5f06', 'height': 64, 'width': 64}]",un x100to,2023-04-17,day,album,spotify:album:7aGzSSUD8S6IhPCsZSiuMT,"[{'text': '(C) 2023 Rimas Entertainment LLC.', 'type': 'C'}, {'text': '(P) 2023 Rimas Entertainment LLC.', 'type': 'P'}]",{'upc': '197188732554'},[],Rimas Entertainment LLC.,70,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/2GS2h80Dp8rFdGEa0j0JhH'},https://api.spotify.com/v1/albums/2GS2h80Dp8rFdGEa0j0JhH,2GS2h80Dp8rFdGEa0j0JhH,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ed132404686f567c8f793058', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ed132404686f567c8f793058', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ed132404686f567c8f793058', 'height': 64, 'width': 64}]",Gato de Noche,2022-12-22,day,album,spotify:album:2GS2h80Dp8rFdGEa0j0JhH,"[{'text': '(C) 2022 Rimas Entertainment LLC', 'type': 'C'}, {'text': '(P) 2022 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '197187723072'},[],Rimas Entertainment LLC,63,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/6LOhj1aK7vkGHJXtKU16PN'},https://api.spotify.com/v1/albums/6LOhj1aK7vkGHJXtKU16PN,6LOhj1aK7vkGHJXtKU16PN,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731e0950bcdb5495e2038e0d14', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021e0950bcdb5495e2038e0d14', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511e0950bcdb5495e2038e0d14', 'height': 64, 'width': 64}]",La Jumpa,2022-11-30,day,album,spotify:album:6LOhj1aK7vkGHJXtKU16PN,"[{'text': '(C) 2022 Rimas Entertainment LLC.', 'type': 'C'}, {'text': '(P) 2022 Rimas Entertainment LLC.', 'type': 'P'}]",{'upc': '197187580415'},[],Rimas Entertainment LLC.,64,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/4589OIFRZp41qbsp7TWFCx'},https://api.spotify.com/v1/albums/4589OIFRZp41qbsp7TWFCx,4589OIFRZp41qbsp7TWFCx,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273abe9c2b5f03653d6b87696e6', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02abe9c2b5f03653d6b87696e6', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851abe9c2b5f03653d6b87696e6', 'height': 64, 'width': 64}]",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,day,album,spotify:album:4589OIFRZp41qbsp7TWFCx,"[{'text': '© 2021 NEON16', 'type': 'C'}, {'text': '℗ 2021 NEON16', 'type': 'P'}]",{'upc': '192641818530'},[],Neon16,64,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/23zzZlUiABIg4ftZbJ7peK'},https://api.spotify.com/v1/albums/23zzZlUiABIg4ftZbJ7peK,23zzZlUiABIg4ftZbJ7peK,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27312bcec4f18ee130369ce170c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0212bcec4f18ee130369ce170c', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485112bcec4f18ee130369ce170c', 'height': 64, 'width': 64}]",Volví,2021-08-03,day,album,spotify:album:23zzZlUiABIg4ftZbJ7peK,"[{'text': '(C) 2021 Rimas Entertainment LLC', 'type': 'C'}, {'text': '(P) 2021 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '196292218404'},[],Rimas Entertainment LLC,69,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/4MCZWUKxkvdMITh4KapBKX'},https://api.spotify.com/v1/albums/4MCZWUKxkvdMITh4KapBKX,4MCZWUKxkvdMITh4KapBKX,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c06f8626913962e921586190', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c06f8626913962e921586190', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c06f8626913962e921586190', 'height': 64, 'width': 64}]",Volando (Remix),2021-07-08,day,album,spotify:album:4MCZWUKxkvdMITh4KapBKX,"[{'text': '(C) 2021 Rimas Entertainment', 'type': 'C'}, {'text': '(P) 2021 Rimas Entertainment LLC', 'type': 'P'}]",{'upc': '196292037340'},[],Rimas Entertainment LLC,68,4q3ewBCX7sLwd24euuV69X
single,1,{'spotify': 'https://open.spotify.com/album/27ei92dKdKhBVhEVA2ziRR'},https://api.spotify.com/v1/albums/27ei92dKdKhBVhEVA2ziRR,27ei92dKdKhBVhEVA2ziRR,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27316dbd686d5d99a24360be0f8', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0216dbd686d5d99a24360be0f8', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485116dbd686d5d99a24360be0f8', 'height': 64, 'width': 64}]",De Museo,2021-07-06,day,album,spotify:album:27ei92dKdKhBVhEVA2ziRR,"[{'text': '(C) 2021 Rimas Entertainment LLC.', 'type': 'C'}, {'text': '(P) 2021 Rimas Entertainment LLC.', 'type': 'P'}]",{'upc': '196292052268'},[],Rimas Entertainment LLC,54,4q3ewBCX7sLwd24euuV69X
